Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Delta Time (s),Delta Freq (Hz),Avg Power Density (dB FS/Hz),Begin File,End File,Beg File Samp (samples),End File Samp (samples),SNR NIST Quick (dB),predicted_label,confidence,score_mooring noise,score_marine mammal vocalization,score_background noise,score_dolphin click,score_ship noise,score_seismic airgun,cluster
10875,Spectrogram 1,1,19512.19262,19512.29721,10375.427,14197.952,0.1046,3822.525,-100.82,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,19980328,19987022,10.93,dolphin click,0.98120743,0.007474598,0.011318071,3.55E-08,0.98120743,1.30E-08,2.02E-08,dolphin click
10876,Spectrogram 1,1,19512.41344,19512.52965,3986.348,22116.041,0.1162,18129.693,-97.24,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,19994460,20001898,11.95,mooring noise,0.81891644,0.81891644,0.084639832,5.38E-05,0.096371047,1.88E-05,6.97E-08,mooring noise
10877,Spectrogram 1,1,19512.55289,19512.69235,382.253,4313.993,0.1395,3931.74,-77.89,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20003385,20012310,18.28,mooring noise,0.950077951,0.950077951,0.008935009,2.46E-05,0.04095877,3.57E-06,5.15E-09,mooring noise
10878,Spectrogram 1,1,19513.5988,19513.69177,14470.99,21078.498,0.093,6607.508,-102.22,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20070323,20076273,10.57,mooring noise,0.968245506,0.968245506,0.027351109,0.000992109,0.003408323,3.03E-06,2.24E-09,mooring noise
10879,Spectrogram 1,1,19513.77311,19513.8777,764.505,5296.928,0.1046,4532.423,-86.04,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20081479,20088173,13.15,mooring noise,0.984222233,0.984222233,0.003473316,0.003126517,0.00914638,3.15E-05,1.15E-09,mooring noise
10880,Spectrogram 1,1,19513.97067,19514.54011,1747.44,4368.601,0.5694,2621.161,-90.28,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20094123,20130567,11.35,dolphin click,0.643186271,0.008584625,0.348224044,4.74E-06,0.643186271,3.82E-08,3.98E-07,dolphin click
10881,Spectrogram 1,1,19514.79577,19514.87712,13378.84,22389.078,0.0813,9010.238,-101.24,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20146930,20152136,11.56,dolphin click,0.991995454,0.000392426,0.007609586,1.79E-06,0.991995454,7.95E-07,2.17E-08,dolphin click
10882,Spectrogram 1,1,19515.23738,19515.45818,491.468,3658.703,0.2208,3167.235,-82.99,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20175192,20189324,15.22,dolphin click,0.999835968,5.62E-07,0.00016346,8.81E-10,0.999835968,1.51E-09,2.35E-10,dolphin click
10883,Spectrogram 1,1,19515.27224,19515.37683,5296.928,8901.024,0.1046,3604.096,-99.01,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20177423,20184117,12.52,marine mammal vocalization,0.503007054,0.000647064,0.503007054,1.83E-06,0.496343374,5.59E-07,1.03E-07,marine mammal vocalization
10884,Spectrogram 1,1,19515.64412,19515.88816,6389.078,18402.73,0.244,12013.652,-102,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20201224,20216842,11.21,dolphin click,0.994090617,0.000168933,0.005738685,7.74E-07,0.994090617,7.94E-07,1.85E-09,dolphin click
10885,Spectrogram 1,1,19516.91082,19517.17811,382.253,3331.058,0.2673,2948.805,-75.6,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20282293,20299399,18.45,dolphin click,0.906780064,0.004849317,0.08788608,0.00047995,0.906780064,4.55E-06,4.26E-08,dolphin click
10886,Spectrogram 1,1,19516.99217,19517.08514,14252.56,21187.713,0.093,6935.153,-101.79,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20287499,20293449,10.93,dolphin click,0.665424466,0.023302959,0.311190665,8.18E-05,0.665424466,2.25E-07,1.01E-09,dolphin click
10887,Spectrogram 1,1,19517.35243,19517.44539,4750.853,8136.519,0.093,3385.666,-97.56,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20310555,20316505,11.62,dolphin click,0.999973178,1.98E-06,2.47E-05,1.56E-08,0.999973178,1.09E-09,9.90E-08,dolphin click
10888,Spectrogram 1,1,19518.04969,19518.14266,17201.365,22607.509,0.093,5406.144,-102.93,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20355180,20361130,10.77,dolphin click,0.999999881,3.69E-09,8.30E-08,8.25E-11,0.999999881,9.78E-12,1.34E-10,dolphin click
10889,Spectrogram 1,1,19518.64237,19519.3164,5624.573,10648.464,0.674,5023.891,-100.96,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20393112,20436250,10.8,dolphin click,0.999969482,5.58E-08,3.02E-05,3.72E-11,0.999969482,2.44E-11,2.93E-07,dolphin click
10890,Spectrogram 1,1,19518.86317,19518.96776,16600.683,23481.229,0.1046,6880.546,-103.66,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20407243,20413937,11.2,dolphin click,0.999312997,1.92E-05,0.000667883,9.59E-09,0.999312997,2.24E-08,2.45E-08,dolphin click
10891,Spectrogram 1,1,19519.94394,19520.03691,14689.42,22170.648,0.093,7481.228,-102.21,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20476412,20482362,10.92,dolphin click,0.994808912,0.00083858,0.004352198,1.50E-07,0.994808912,2.43E-07,9.48E-10,dolphin click
10892,Spectrogram 1,1,19522.23331,19522.31465,14143.345,22389.078,0.0813,8245.733,-102.59,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20622932,20628138,10.4,mooring noise,0.699501991,0.699501991,0.28847912,0.000422946,0.011564788,3.11E-05,4.58E-09,mooring noise
10893,Spectrogram 1,1,19522.80274,19522.90733,13542.662,17529.01,0.1046,3986.348,-101.12,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20659375,20666069,11.25,dolphin click,0.783161223,0.055332262,0.161464721,3.26E-05,0.783161223,7.02E-06,2.19E-06,dolphin click
10894,Spectrogram 1,1,19523.58136,19523.7673,0,5843.003,0.1859,5843.003,-70.87,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20709207,20721107,19,mooring noise,0.891496897,0.891496897,0.050197732,0.009891422,0.048216254,7.50E-05,0.000122634,mooring noise
10895,Spectrogram 1,1,19525.47442,19525.56739,8682.594,10976.109,0.093,2293.515,-95.5,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20830363,20836313,12.52,dolphin click,0.999999046,2.85E-07,7.44E-07,9.51E-09,0.999999046,2.70E-10,6.75E-10,dolphin click
10896,Spectrogram 1,1,19527.53137,19527.6592,4204.778,6006.826,0.1278,1802.048,-92.76,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,20962007,20970189,11.93,dolphin click,1,1.42E-08,2.05E-08,1.35E-09,1,2.82E-10,1.17E-10,dolphin click
10897,Spectrogram 1,1,19529.80911,19530.0764,6716.724,22443.686,0.2673,15726.962,-102.05,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,21107783,21124889,11.1,dolphin click,0.999985933,1.65E-06,1.22E-05,7.78E-08,0.999985933,3.63E-09,3.05E-08,dolphin click
10898,Spectrogram 1,1,19530.58773,19530.77366,4860.068,16273.038,0.1859,11412.97,-96.08,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,21157615,21169515,11.64,dolphin click,0.999981165,2.93E-07,1.86E-05,1.31E-09,0.999981165,5.88E-10,2.18E-08,dolphin click
10899,Spectrogram 1,1,19530.94798,19531.08744,14197.952,20423.208,0.1395,6225.256,-100.31,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,21180671,21189596,10.35,dolphin click,0.999982595,7.51E-07,1.67E-05,4.19E-09,0.999982595,1.73E-08,3.35E-08,dolphin click
10900,Spectrogram 1,1,19531.98226,19532.12172,20914.676,30034.13,0.1395,9119.454,-105.59,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,21246865,21255790,11.25,dolphin click,0.999991298,7.04E-07,7.98E-06,4.31E-08,0.999991298,3.93E-09,3.74E-09,dolphin click
10901,Spectrogram 1,1,19532.5517,19534.05083,982.935,21679.181,1.4991,20696.246,-94.86,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,21283309,21379253,14,dolphin click,0.992933869,0.000154472,0.00690981,1.54E-06,0.992933869,4.80E-08,3.63E-07,dolphin click
10902,Spectrogram 1,1,19532.56332,19532.67953,23535.836,29651.877,0.1162,6116.041,-105.29,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,21284053,21291490,11.05,dolphin click,0.999995828,8.32E-08,4.04E-06,4.09E-10,0.999995828,1.11E-09,2.11E-10,dolphin click
10903,Spectrogram 1,1,19535.45698,19535.56158,10375.427,17092.15,0.1046,6716.723,-101.01,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,21469247,21475941,10.61,dolphin click,0.999973655,2.64E-07,2.61E-05,1.68E-08,0.999973655,2.87E-09,1.31E-08,dolphin click
10904,Spectrogram 1,1,19538.4901,19539.00143,7208.191,19440.273,0.5113,12232.082,-102,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,21663367,21696092,10.8,dolphin click,0.999964237,6.43E-07,3.49E-05,1.58E-07,0.999964237,1.15E-08,7.30E-08,dolphin click
10905,Spectrogram 1,1,19540.31462,19540.41921,11740.614,19931.741,0.1046,8191.127,-101.46,AMAR1184.20240222T160503Z.wav,AMAR1184.20240222T160503Z.wav,21780136,21786830,10.98,dolphin click,0.999997616,7.74E-08,2.28E-06,4.28E-09,0.999997616,2.24E-09,8.03E-10,dolphin click
